img,forward,steering_angle
training_2025-06-14 12:10:03.539936_flipped.jpg,1,1
training_2025-06-14 12:10:06.337365_flipped.jpg,1,1
training_2025-06-14 12:10:07.005847_flipped.jpg,1,1
training_2025-06-14 12:10:07.674628_flipped.jpg,1,1
training_2025-06-14 12:10:11.140452_flipped.jpg,1,1
training_2025-06-14 12:10:11.813427_flipped.jpg,1,1
training_2025-06-14 12:10:13.826623_flipped.jpg,1,1
training_2025-06-14 12:10:14.503667_flipped.jpg,1,1
training_2025-06-14 12:10:17.256786_flipped.jpg,1,1
training_2025-06-14 12:10:17.932203_flipped.jpg,1,1
training_2025-06-14 12:10:19.944808_flipped.jpg,1,1
training_2025-06-14 12:10:20.720412_flipped.jpg,1,1
training_2025-06-14 12:10:23.411613_flipped.jpg,1,1
training_2025-06-14 12:10:25.429831_flipped.jpg,1,1
training_2025-06-14 12:10:26.203326_flipped.jpg,1,1
training_2025-06-14 12:10:26.878420_flipped.jpg,1,1
training_2025-06-14 12:10:30.241516_flipped.jpg,1,1
training_2025-06-14 12:10:30.914986_flipped.jpg,1,1
training_2025-06-14 12:10:33.014184_flipped.jpg,1,1
training_2025-06-14 12:10:35.023834_flipped.jpg,1,1
training_2025-06-14 12:10:37.141991_flipped.jpg,1,1
training_2025-06-14 12:10:37.813732_flipped.jpg,1,1
training_2025-06-14 12:12:28.502307_flipped.jpg,1,1
training_2025-06-14 12:12:29.178855_flipped.jpg,1,1
training_2025-06-14 12:12:31.934855_flipped.jpg,1,1
training_2025-06-14 12:12:32.601924_flipped.jpg,1,1
training_2025-06-14 12:12:35.393077_flipped.jpg,1,1
training_2025-06-14 12:12:37.415688_flipped.jpg,1,1
training_2025-06-14 12:12:38.090581_flipped.jpg,1,1
training_2025-06-14 12:12:40.099629_flipped.jpg,1,1
training_2025-06-14 12:12:42.196524_flipped.jpg,1,1
training_2025-06-14 12:12:44.207180_flipped.jpg,1,1
training_2025-06-14 12:12:47.003052_flipped.jpg,1,1
training_2025-06-14 12:12:47.673848_flipped.jpg,1,1
training_2025-06-14 12:12:50.364538_flipped.jpg,1,1
training_2025-06-14 12:12:51.038180_flipped.jpg,1,1
training_2025-06-14 12:12:53.160451_flipped.jpg,1,1
training_2025-06-14 12:12:55.842318_flipped.jpg,1,1
training_2025-06-14 12:12:56.514039_flipped.jpg,1,1
training_2025-06-14 12:12:58.599404_flipped.jpg,1,1
training_2025-06-14 12:13:00.614654_flipped.jpg,1,1
training_2025-06-14 12:13:02.726051_flipped.jpg,1,1
training_2025-06-14 12:13:04.051862_flipped.jpg,1,1
training_2025-06-14 12:13:06.060505_flipped.jpg,1,1
training_2025-06-14 12:13:08.827124_flipped.jpg,1,1
training_2025-06-14 12:13:09.502023_flipped.jpg,1,1
training_2025-06-14 12:13:11.520304_flipped.jpg,1,1
training_2025-06-14 12:13:13.636235_flipped.jpg,1,1
training_2025-06-14 12:13:15.653887_flipped.jpg,1,1
training_2025-06-14 12:13:16.326720_flipped.jpg,1,1
training_2025-06-14 12:13:19.106794_flipped.jpg,1,1
training_2025-06-14 12:13:20.431537_flipped.jpg,1,1
training_2025-06-14 12:13:21.104866_flipped.jpg,1,1
training_2025-06-14 12:13:24.563863_flipped.jpg,1,1
training_2025-06-14 12:13:25.239387_flipped.jpg,1,1
training_2025-06-14 12:13:27.258443_flipped.jpg,1,1
training_2025-06-14 12:13:29.270910_flipped.jpg,1,1
training_2025-06-14 12:13:30.721538_flipped.jpg,1,1
training_2025-06-14 12:13:32.736598_flipped.jpg,1,1
training_2025-06-14 12:13:34.082313_flipped.jpg,1,1
training_2025-06-14 12:13:35.555632_flipped.jpg,1,1
training_2025-06-14 12:13:36.236976_flipped.jpg,1,1
training_2025-06-14 12:13:39.597103_flipped.jpg,1,1
training_2025-06-14 12:13:40.269617_flipped.jpg,1,1
training_2025-06-14 12:13:41.679007_flipped.jpg,1,1
training_2025-06-14 12:13:43.694578_flipped.jpg,1,1
training_2025-06-14 12:13:45.712554_flipped.jpg,1,1
training_2025-06-14 12:13:47.802236_flipped.jpg,1,1
training_2025-06-14 12:13:48.474994_flipped.jpg,1,1
training_2025-06-14 12:13:51.165606_flipped.jpg,1,1
training_2025-06-14 12:13:52.612599_flipped.jpg,1,1
training_2025-06-14 12:13:53.281817_flipped.jpg,1,1
training_2025-06-14 12:13:55.974851_flipped.jpg,1,1
training_2025-06-14 12:13:58.060421_flipped.jpg,1,1
training_2025-06-14 12:13:58.733331_flipped.jpg,1,1
training_2025-06-14 12:14:00.076292_flipped.jpg,1,1
training_2025-06-14 12:14:02.863697_flipped.jpg,1,1
training_2025-06-14 12:14:04.888873_flipped.jpg,1,1
training_2025-06-14 12:14:05.556615_flipped.jpg,1,1
training_2025-06-14 12:14:08.310707_flipped.jpg,1,1
training_2025-06-14 12:14:10.331582_flipped.jpg,1,1
training_2025-06-14 12:14:11.004122_flipped.jpg,1,1
training_2025-06-14 12:14:11.675130_flipped.jpg,1,1
training_2025-06-14 12:14:15.143445_flipped.jpg,1,1
training_2025-06-14 12:14:16.483019_flipped.jpg,1,1
training_2025-06-14 12:14:17.158937_flipped.jpg,1,1
training_2025-06-14 12:14:18.503118_flipped.jpg,1,1
training_2025-06-14 12:14:21.298070_flipped.jpg,1,1
training_2025-06-14 12:14:21.969223_flipped.jpg,1,1
training_2025-06-14 12:14:24.758036_flipped.jpg,1,1
training_2025-06-14 12:14:26.108439_flipped.jpg,1,1
training_2025-06-14 12:14:26.777509_flipped.jpg,1,1
training_2025-06-14 12:14:30.219867_flipped.jpg,1,1
training_2025-06-14 12:14:32.222896_flipped.jpg,1,1
training_2025-06-14 12:14:32.898039_flipped.jpg,1,1
training_2025-06-14 12:14:34.915744_flipped.jpg,1,1
training_2025-06-14 12:14:35.682177_flipped.jpg,1,1
training_2025-06-14 12:14:39.049275_flipped.jpg,1,1
training_2025-06-14 12:14:39.720406_flipped.jpg,1,1
training_2025-06-14 12:14:42.478271_flipped.jpg,1,1
training_2025-06-14 12:14:43.149798_flipped.jpg,1,1
training_2025-06-14 12:14:45.165315_flipped.jpg,1,1
training_2025-06-14 12:14:47.962221_flipped.jpg,1,1
training_2025-06-14 12:14:48.629887_flipped.jpg,1,1
training_2025-06-14 12:14:50.647269_flipped.jpg,1,1
training_2025-06-14 12:14:52.771118_flipped.jpg,1,1
training_2025-06-14 12:14:53.441729_flipped.jpg,1,1
training_2025-06-14 12:14:56.132367_flipped.jpg,1,1
training_2025-06-14 12:14:58.224452_flipped.jpg,1,1
training_2025-06-14 12:15:00.242302_flipped.jpg,1,1
training_2025-06-14 12:15:02.257941_flipped.jpg,1,1
training_2025-06-14 12:15:03.703638_flipped.jpg,1,1
training_2025-06-14 12:15:06.389639_flipped.jpg,1,1
training_2025-06-14 12:15:08.502831_flipped.jpg,1,1
training_2025-06-14 12:15:09.853383_flipped.jpg,1,1
training_2025-06-14 12:15:11.874019_flipped.jpg,1,1
training_2025-06-14 12:15:12.547879_flipped.jpg,1,1
training_2025-06-14 12:15:15.335878_flipped.jpg,1,1
training_2025-06-14 12:15:16.008574_flipped.jpg,1,1
training_2025-06-14 12:15:18.030443_flipped.jpg,1,1
training_2025-06-14 12:15:20.117782_flipped.jpg,1,1
training_2025-06-14 12:15:20.786401_flipped.jpg,1,1
training_2025-06-14 12:15:24.147855_flipped.jpg,1,1
training_2025-06-14 12:15:24.919611_flipped.jpg,1,1
training_2025-06-14 12:15:25.592114_flipped.jpg,1,1
training_2025-06-14 12:15:28.285481_flipped.jpg,1,1
training_2025-06-14 12:15:30.398070_flipped.jpg,1,1
training_2025-06-14 12:15:31.073732_flipped.jpg,1,1
training_2025-06-14 12:15:33.769167_flipped.jpg,1,1
training_2025-06-14 12:15:34.437968_flipped.jpg,1,1
training_2025-06-14 12:15:36.522706_flipped.jpg,1,1
training_2025-06-14 12:15:38.542909_flipped.jpg,1,1
training_2025-06-14 12:15:41.326380_flipped.jpg,1,1
training_2025-06-14 12:15:42.681587_flipped.jpg,1,1
training_2025-06-14 12:15:43.351820_flipped.jpg,1,1
training_2025-06-14 12:15:44.693311_flipped.jpg,1,1
training_2025-06-14 12:15:47.521390_flipped.jpg,1,1
training_2025-06-14 12:15:49.539348_flipped.jpg,1,1
training_2025-06-14 12:15:50.208996_flipped.jpg,1,1
training_2025-06-14 12:15:53.007959_flipped.jpg,1,1
training_2025-06-14 12:15:55.021304_flipped.jpg,1,1
training_2025-06-14 12:15:57.032602_flipped.jpg,1,1
training_2025-06-14 12:15:57.784658_flipped.jpg,1,1
training_2025-06-14 12:16:01.141202_flipped.jpg,1,1
training_2025-06-14 12:16:01.815902_flipped.jpg,1,1
training_2025-06-14 12:16:03.933141_flipped.jpg,1,1
training_2025-06-14 12:16:05.953983_flipped.jpg,1,1
training_2025-06-14 12:16:07.297131_flipped.jpg,1,1
training_2025-06-14 12:16:08.742696_flipped.jpg,1,1
training_2025-06-14 12:16:11.433579_flipped.jpg,1,1
training_2025-06-14 12:16:13.448267_flipped.jpg,1,1
training_2025-06-14 12:16:14.189940_flipped.jpg,1,1
training_2025-06-14 12:16:17.553390_flipped.jpg,1,1
training_2025-06-14 12:16:19.668110_flipped.jpg,1,1
training_2025-06-14 12:16:20.341426_flipped.jpg,1,1
training_2025-06-14 12:16:23.704425_flipped.jpg,1,1
training_2025-06-14 12:16:25.143489_flipped.jpg,1,1
training_2025-06-14 12:16:25.825033_flipped.jpg,1,1
training_2025-06-14 12:16:29.184502_flipped.jpg,1,1
training_2025-06-14 12:16:29.853978_flipped.jpg,1,1
training_2025-06-14 12:16:32.613191_flipped.jpg,1,1
training_2025-06-14 12:16:33.286131_flipped.jpg,1,1
training_2025-06-14 12:16:36.079566_flipped.jpg,1,1
training_2025-06-14 12:16:37.425989_flipped.jpg,1,1
training_2025-06-14 12:16:39.439248_flipped.jpg,1,1
training_2025-06-14 12:16:40.109823_flipped.jpg,1,1
training_2025-06-14 12:16:42.904693_flipped.jpg,1,1
training_2025-06-14 12:16:44.921670_flipped.jpg,1,1
training_2025-06-14 12:16:46.265011_flipped.jpg,1,1
training_2025-06-14 12:16:47.013130_flipped.jpg,1,1
training_2025-06-14 12:16:50.377774_flipped.jpg,1,1
training_2025-06-14 12:16:51.045982_flipped.jpg,1,1
training_2025-06-14 12:16:51.711502_flipped.jpg,1,1
training_2025-06-14 12:16:55.178558_flipped.jpg,1,1
training_2025-06-14 12:16:55.850572_flipped.jpg,1,1
training_2025-06-14 12:16:56.522658_flipped.jpg,1,1
training_2025-06-14 12:16:59.308912_flipped.jpg,1,1
training_2025-06-14 12:16:59.984197_flipped.jpg,1,1
training_2025-06-14 12:17:00.653162_flipped.jpg,1,1
training_2025-06-14 12:17:01.325299_flipped.jpg,1,1
training_2025-06-14 12:17:01.999575_flipped.jpg,1,1
training_2025-06-14 12:17:04.087804_flipped.jpg,1,1
training_2025-06-14 12:17:06.101361_flipped.jpg,1,1
training_2025-06-14 12:17:06.781832_flipped.jpg,1,1
training_2025-06-14 12:17:09.571268_flipped.jpg,1,1
training_2025-06-14 12:17:10.242792_flipped.jpg,1,1
training_2025-06-14 12:17:13.606242_flipped.jpg,1,1
training_2025-06-14 12:17:15.056050_flipped.jpg,1,1
training_2025-06-14 12:17:15.726735_flipped.jpg,1,1
training_2025-06-14 12:17:17.748046_flipped.jpg,1,1
training_2025-06-14 12:17:20.546350_flipped.jpg,1,1
training_2025-06-14 12:17:21.888259_flipped.jpg,1,1
training_2025-06-14 12:17:23.901843_flipped.jpg,1,1
training_2025-06-14 12:17:26.664592_flipped.jpg,1,1
training_2025-06-14 12:17:29.356440_flipped.jpg,1,1
training_2025-06-14 12:17:30.028384_flipped.jpg,1,1
training_2025-06-14 12:17:32.144833_flipped.jpg,1,1
training_2025-06-14 12:17:32.820784_flipped.jpg,1,1
training_2025-06-14 12:17:36.278993_flipped.jpg,1,1
training_2025-06-14 12:17:36.959930_flipped.jpg,1,1
training_2025-06-14 12:17:38.977054_flipped.jpg,1,1
training_2025-06-14 12:17:41.739839_flipped.jpg,1,1
training_2025-06-14 12:17:42.406295_flipped.jpg,1,1
training_2025-06-14 12:17:45.767555_flipped.jpg,1,1
training_2025-06-14 12:17:46.439273_flipped.jpg,1,1
training_2025-06-14 12:17:49.904460_flipped.jpg,1,1
training_2025-06-14 12:17:50.580966_flipped.jpg,1,1
training_2025-06-14 12:17:53.370199_flipped.jpg,1,1
training_2025-06-14 12:17:55.385777_flipped.jpg,1,1
training_2025-06-14 12:17:56.055307_flipped.jpg,1,1
training_2025-06-14 12:17:58.147133_flipped.jpg,1,1
training_2025-06-14 12:18:00.157483_flipped.jpg,1,1
training_2025-06-14 12:18:02.171763_flipped.jpg,1,1
training_2025-06-14 12:18:02.844825_flipped.jpg,1,1
training_2025-06-14 12:18:06.311196_flipped.jpg,1,1
training_2025-06-14 12:18:08.332891_flipped.jpg,1,1
training_2025-06-14 12:18:10.448334_flipped.jpg,1,1
training_2025-06-14 12:18:11.125830_flipped.jpg,1,1
training_2025-06-14 12:18:13.134843_flipped.jpg,1,1
training_2025-06-14 12:18:16.571819_flipped.jpg,1,1
training_2025-06-14 12:18:17.241392_flipped.jpg,1,1
training_2025-06-14 12:18:17.912551_flipped.jpg,1,1
training_2025-06-14 12:18:20.028860_flipped.jpg,1,1
training_2025-06-14 12:18:22.047238_flipped.jpg,1,1
training_2025-06-14 12:18:24.064178_flipped.jpg,1,1
training_2025-06-14 12:18:24.733177_flipped.jpg,1,1
training_2025-06-14 12:18:28.198364_flipped.jpg,1,1
training_2025-06-14 12:18:28.869956_flipped.jpg,1,1
training_2025-06-14 12:18:30.970700_flipped.jpg,1,1
training_2025-06-14 12:18:33.645271_flipped.jpg,1,1
training_2025-06-14 12:18:34.317593_flipped.jpg,1,1
training_2025-06-14 12:18:37.785677_flipped.jpg,1,1
training_2025-06-14 12:18:38.458085_flipped.jpg,1,1
training_2025-06-14 12:18:40.474965_flipped.jpg,1,1
training_2025-06-14 12:18:42.598756_flipped.jpg,1,1
training_2025-06-14 12:18:44.613308_flipped.jpg,1,1
training_2025-06-14 12:18:46.630013_flipped.jpg,1,1
training_2025-06-14 12:18:48.724445_flipped.jpg,1,1
training_2025-06-14 12:18:50.738867_flipped.jpg,1,1
training_2025-06-14 12:18:52.853179_flipped.jpg,1,1
training_2025-06-14 12:18:55.544867_flipped.jpg,1,1
training_2025-06-14 12:18:56.885794_flipped.jpg,1,1
training_2025-06-14 12:18:57.558168_flipped.jpg,1,1
training_2025-06-14 12:18:59.681264_flipped.jpg,1,1
training_2025-06-14 12:19:01.698046_flipped.jpg,1,1
training_2025-06-14 12:19:03.792529_flipped.jpg,1,1
training_2025-06-14 12:19:05.125522_flipped.jpg,1,1
training_2025-06-14 12:19:07.818402_flipped.jpg,1,1
training_2025-06-14 12:19:08.487994_flipped.jpg,1,1
training_2025-06-14 12:19:11.952878_flipped.jpg,1,1
training_2025-06-14 12:19:12.621969_flipped.jpg,1,1
training_2025-06-14 12:19:16.730758_flipped.jpg,1,1
training_2025-06-14 12:19:17.400651_flipped.jpg,1,1
training_2025-06-14 12:19:18.077578_flipped.jpg,1,1
training_2025-06-14 12:19:18.748075_flipped.jpg,1,1
training_2025-06-14 12:19:22.885497_flipped.jpg,1,1
training_2025-06-14 12:19:23.562293_flipped.jpg,1,1
training_2025-06-14 12:19:25.668607_flipped.jpg,1,1
training_2025-06-14 12:19:28.361262_flipped.jpg,1,1
training_2025-06-14 12:19:31.123309_flipped.jpg,1,1
training_2025-06-14 12:19:31.791224_flipped.jpg,1,1
training_2025-06-14 12:19:32.462004_flipped.jpg,1,1
training_2025-06-14 12:19:35.824487_flipped.jpg,1,1
training_2025-06-14 12:19:37.941999_flipped.jpg,1,1
training_2025-06-14 12:19:38.616128_flipped.jpg,1,1
training_2025-06-14 12:19:41.309478_flipped.jpg,1,1
training_2025-06-14 12:19:43.390325_flipped.jpg,1,1
training_2025-06-14 12:19:44.072501_flipped.jpg,1,1
training_2025-06-14 12:19:46.086439_flipped.jpg,1,1
training_2025-06-14 12:19:46.760599_flipped.jpg,1,1
training_2025-06-14 12:19:50.187755_flipped.jpg,1,1
training_2025-06-14 12:19:52.205950_flipped.jpg,1,1
training_2025-06-14 12:19:52.975615_flipped.jpg,1,1
training_2025-06-14 12:19:53.653254_flipped.jpg,1,1
training_2025-06-14 12:19:57.686427_flipped.jpg,1,1
training_2025-06-14 12:19:58.434238_flipped.jpg,1,1
training_2025-06-14 12:19:59.104339_flipped.jpg,1,1
training_2025-06-14 12:20:03.131990_flipped.jpg,1,1
training_2025-06-14 12:20:03.902915_flipped.jpg,1,1
training_2025-06-14 12:20:05.927373_flipped.jpg,1,1
training_2025-06-14 12:20:06.600856_flipped.jpg,1,1
training_2025-06-14 12:20:09.384485_flipped.jpg,1,1
training_2025-06-14 12:20:10.060691_flipped.jpg,1,1
training_2025-06-14 12:20:13.427644_flipped.jpg,1,1
training_2025-06-14 12:20:14.097126_flipped.jpg,1,1
training_2025-06-14 12:20:17.524708_flipped.jpg,1,1
training_2025-06-14 12:20:18.197701_flipped.jpg,1,1
training_2025-06-14 12:20:20.320255_flipped.jpg,1,1
training_2025-06-14 12:20:23.008034_flipped.jpg,1,1
training_2025-06-14 12:20:25.027012_flipped.jpg,1,1
training_2025-06-14 12:20:25.803600_flipped.jpg,1,1
training_2025-06-14 12:20:27.818348_flipped.jpg,1,1
training_2025-06-14 12:20:31.259041_flipped.jpg,1,1
training_2025-06-14 12:20:31.928808_flipped.jpg,1,1
training_2025-06-14 12:20:34.616423_flipped.jpg,1,1
training_2025-06-14 12:20:35.290486_flipped.jpg,1,1
training_2025-06-14 12:20:38.086211_flipped.jpg,1,1
training_2025-06-14 12:20:40.777152_flipped.jpg,1,1
training_2025-06-14 12:20:41.448017_flipped.jpg,1,1
training_2025-06-14 12:20:42.223724_flipped.jpg,1,1
training_2025-06-14 12:20:42.896457_flipped.jpg,1,1
training_2025-06-14 12:20:46.259662_flipped.jpg,1,1
training_2025-06-14 12:20:46.934289_flipped.jpg,1,1
training_2025-06-14 12:20:48.385834_flipped.jpg,1,1
training_2025-06-14 12:20:49.056158_flipped.jpg,1,1
training_2025-06-14 12:20:51.744223_flipped.jpg,1,1
training_2025-06-14 12:20:54.503983_flipped.jpg,1,1
training_2025-06-14 12:20:55.173710_flipped.jpg,1,1
training_2025-06-14 12:20:55.845541_flipped.jpg,1,1
training_2025-06-14 12:20:58.626095_flipped.jpg,1,1
training_2025-06-14 12:21:00.620850_flipped.jpg,1,1
training_2025-06-14 12:21:01.969874_flipped.jpg,1,1
training_2025-06-14 12:21:03.311959_flipped.jpg,1,1
training_2025-06-14 12:21:06.068222_flipped.jpg,1,1
training_2025-06-14 12:21:08.088776_flipped.jpg,1,1
training_2025-06-14 12:21:08.757896_flipped.jpg,1,1
training_2025-06-14 12:21:11.552582_flipped.jpg,1,1
training_2025-06-14 12:21:12.894974_flipped.jpg,1,1
training_2025-06-14 12:21:14.992202_flipped.jpg,1,1
training_2025-06-14 12:21:15.651852_flipped.jpg,1,1
training_2025-06-14 12:21:19.012018_flipped.jpg,1,1
training_2025-06-14 12:21:21.136179_flipped.jpg,1,1
training_2025-06-14 12:21:22.480644_flipped.jpg,1,1
training_2025-06-14 12:21:23.155280_flipped.jpg,1,1
training_2025-06-14 12:21:27.296013_flipped.jpg,1,1
training_2025-06-14 12:21:27.965306_flipped.jpg,1,1
training_2025-06-14 12:21:29.981895_flipped.jpg,1,1
training_2025-06-14 12:21:32.080897_flipped.jpg,1,1
training_2025-06-14 12:21:34.093720_flipped.jpg,1,1
training_2025-06-14 12:21:37.553082_flipped.jpg,1,1
training_2025-06-14 12:21:38.228815_flipped.jpg,1,1
training_2025-06-14 12:21:41.586098_flipped.jpg,1,1
training_2025-06-14 12:21:42.358834_flipped.jpg,1,1
training_2025-06-14 12:21:44.378356_flipped.jpg,1,1
training_2025-06-14 12:21:46.393312_flipped.jpg,1,1
training_2025-06-14 12:21:48.479793_flipped.jpg,1,1
training_2025-06-14 12:21:50.502784_flipped.jpg,1,1
training_2025-06-14 12:21:53.289107_flipped.jpg,1,1
training_2025-06-14 12:21:53.963166_flipped.jpg,1,1
training_2025-06-14 12:21:57.323725_flipped.jpg,1,1
training_2025-06-14 12:21:57.994697_flipped.jpg,1,1
training_2025-06-14 12:22:01.423022_flipped.jpg,1,1
training_2025-06-14 12:22:02.096391_flipped.jpg,1,1
training_2025-06-14 12:22:04.210264_flipped.jpg,1,1
training_2025-06-14 12:22:04.889109_flipped.jpg,1,1
training_2025-06-14 12:22:06.912634_flipped.jpg,1,1
training_2025-06-14 12:22:09.706709_flipped.jpg,1,1
training_2025-06-14 12:22:10.380962_flipped.jpg,1,1
training_2025-06-14 12:22:13.061555_flipped.jpg,1,1
training_2025-06-14 12:22:15.178497_flipped.jpg,1,1
training_2025-06-14 12:22:17.202071_flipped.jpg,1,1
training_2025-06-14 12:22:19.218521_flipped.jpg,1,1
training_2025-06-14 12:22:21.341628_flipped.jpg,1,1
training_2025-06-14 12:22:24.033126_flipped.jpg,1,1
training_2025-06-14 12:22:24.703591_flipped.jpg,1,1
training_2025-06-14 12:22:25.373602_flipped.jpg,1,1
training_2025-06-14 12:22:28.814948_flipped.jpg,1,1
training_2025-06-14 12:22:30.151922_flipped.jpg,1,1
training_2025-06-14 12:22:30.828438_flipped.jpg,1,1
training_2025-06-14 12:22:33.621791_flipped.jpg,1,1
training_2025-06-14 12:22:34.967820_flipped.jpg,1,1
training_2025-06-14 12:22:35.636984_flipped.jpg,1,1
training_2025-06-14 12:22:39.778149_flipped.jpg,1,1
training_2025-06-14 12:22:40.452777_flipped.jpg,1,1
training_2025-06-14 12:22:41.120784_flipped.jpg,1,1
training_2025-06-14 12:22:45.228969_flipped.jpg,1,1
training_2025-06-14 12:22:45.897984_flipped.jpg,1,1
training_2025-06-14 12:22:46.571344_flipped.jpg,1,1
training_2025-06-14 12:22:47.242196_flipped.jpg,1,1
training_2025-06-14 12:22:51.377721_flipped.jpg,1,1
training_2025-06-14 12:22:53.493699_flipped.jpg,1,1
training_2025-06-14 12:22:54.177907_flipped.jpg,1,1
training_2025-06-14 12:22:56.185919_flipped.jpg,1,1
training_2025-06-14 12:22:56.856892_flipped.jpg,1,1
training_2025-06-14 12:23:00.962489_flipped.jpg,1,1
training_2025-06-14 12:23:01.643427_flipped.jpg,1,1
training_2025-06-14 12:23:02.312528_flipped.jpg,1,1
training_2025-06-14 12:23:06.446321_flipped.jpg,1,1
training_2025-06-14 12:23:07.120424_flipped.jpg,1,1
training_2025-06-14 12:23:07.793349_flipped.jpg,1,1
training_2025-06-14 12:23:11.931457_flipped.jpg,1,1
training_2025-06-14 12:23:12.603251_flipped.jpg,1,1
training_2025-06-14 12:23:14.618261_flipped.jpg,1,1
training_2025-06-14 12:23:18.059809_flipped.jpg,1,1
training_2025-06-14 12:23:18.729884_flipped.jpg,1,1
training_2025-06-14 12:23:21.525237_flipped.jpg,1,1
training_2025-06-14 12:23:22.196299_flipped.jpg,1,1
training_2025-06-14 12:23:22.870686_flipped.jpg,1,1
training_2025-06-14 12:23:27.011934_flipped.jpg,1,1
training_2025-06-14 12:23:27.683399_flipped.jpg,1,1
training_2025-06-14 12:23:28.354846_flipped.jpg,1,1
training_2025-06-14 12:23:31.042981_flipped.jpg,1,1
training_2025-06-14 12:23:33.166743_flipped.jpg,1,1
training_2025-06-14 12:23:34.510941_flipped.jpg,1,1
training_2025-06-14 12:23:35.858077_flipped.jpg,1,1
training_2025-06-14 12:23:38.615999_flipped.jpg,1,1
training_2025-06-14 12:23:39.284029_flipped.jpg,1,1
training_2025-06-14 12:23:41.980074_flipped.jpg,1,1
training_2025-06-14 12:23:42.745653_flipped.jpg,1,1
training_2025-06-14 12:23:44.767271_flipped.jpg,1,1
